image,distance,aq_scale,aq_mean,file_size,bpp,dssim,ssimulacra2,encode_ms
clic_870516c65d81fb9267de6865964083a9.png,3,1.750,0.7315,91218,1.7179,0.003925,59.03,10
clic_870516c65d81fb9267de6865964083a9.png,3,2.000,0.8360,88326,1.6634,0.004253,57.68,9
clic_870516c65d81fb9267de6865964083a9.png,3,2.500,1.0450,82869,1.5606,0.004916,55.16,9
clic_870516c65d81fb9267de6865964083a9.png,3,3.000,1.2540,78236,1.4734,0.005569,52.85,9
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,0.250,0.0570,416343,3.4695,0.000202,89.87,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,0.500,0.1139,408612,3.4051,0.000214,89.65,34
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,0.750,0.1709,401189,3.3432,0.000227,89.24,34
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,1.000,0.2278,394487,3.2874,0.000242,88.99,34
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,1.250,0.2848,386133,3.2178,0.000257,88.64,34
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,1.500,0.3417,378757,3.1563,0.000275,88.46,33
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,1.750,0.3987,372168,3.1014,0.000292,88.13,33
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,2.000,0.4556,365526,3.0461,0.000311,87.87,33
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,2.500,0.5695,353643,2.9470,0.000350,87.41,34
clic_8bb119b8ca17492392e1e3ea4b811b32.png,0.5,3.000,0.6834,342657,2.8555,0.000390,86.83,33
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,0.250,0.0570,257851,2.1488,0.000616,85.17,32
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,0.500,0.1139,250349,2.0862,0.000651,84.69,31
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,0.750,0.1709,243082,2.0257,0.000691,84.28,31
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,1.000,0.2278,235915,1.9660,0.000733,83.87,31
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,1.250,0.2848,229348,1.9112,0.000779,83.38,30
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,1.500,0.3417,223325,1.8610,0.000829,82.97,30
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,1.750,0.3987,217546,1.8129,0.000882,82.48,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,2.000,0.4556,212342,1.7695,0.000936,82.02,30
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,2.500,0.5695,202601,1.6883,0.001050,81.15,30
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1,3.000,0.6834,193445,1.6120,0.001168,80.29,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,0.250,0.0592,192161,1.6013,0.001087,81.18,30
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,0.500,0.1184,185764,1.5480,0.001147,80.68,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,0.750,0.1775,179571,1.4964,0.001213,80.17,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,1.000,0.2367,173904,1.4492,0.001288,79.57,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,1.250,0.2959,168365,1.4030,0.001368,79.03,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,1.500,0.3550,163389,1.3616,0.001451,78.48,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,1.750,0.4142,158762,1.3230,0.001538,77.92,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,2.000,0.4734,154407,1.2867,0.001633,77.34,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,2.500,0.5917,146563,1.2214,0.001826,76.23,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,1.5,3.000,0.7101,139664,1.1639,0.002028,75.18,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,0.250,0.0627,156035,1.3003,0.001573,77.78,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,0.500,0.1255,150406,1.2534,0.001658,77.21,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,0.750,0.1882,144883,1.2074,0.001759,76.57,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,1.000,0.2509,140549,1.1712,0.001865,75.94,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,1.250,0.3137,135706,1.1309,0.001984,75.25,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,1.500,0.3764,131470,1.0956,0.002107,74.61,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,1.750,0.4391,127512,1.0626,0.002234,73.95,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,2.000,0.5019,123944,1.0329,0.002365,73.38,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,2.500,0.6274,117385,0.9782,0.002634,72.10,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,2,3.000,0.7528,111511,0.9293,0.002925,70.84,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,0.250,0.0703,117442,0.9787,0.002488,72.54,29
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,0.500,0.1406,113235,0.9436,0.002627,71.77,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,0.750,0.2109,109238,0.9103,0.002788,71.01,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,1.000,0.2812,105734,0.8811,0.002962,70.25,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,1.250,0.3516,102256,0.8521,0.003149,69.44,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,1.500,0.4219,98981,0.8248,0.003339,68.71,28
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,1.750,0.4922,96130,0.8011,0.003543,67.92,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,2.000,0.5625,93498,0.7792,0.003744,67.16,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,2.500,0.7031,88903,0.7409,0.004146,65.71,27
clic_8bb119b8ca17492392e1e3ea4b811b32.png,3,3.000,0.8437,84630,0.7053,0.004573,64.20,26
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,0.250,0.0354,202699,1.6962,0.000226,90.44,30
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,0.500,0.0708,199368,1.6684,0.000234,90.33,31
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,0.750,0.1061,196279,1.6425,0.000242,90.15,29
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,1.000,0.1415,193416,1.6185,0.000251,89.96,29
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,1.250,0.1769,190742,1.5962,0.000260,89.81,29
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,1.500,0.2123,188078,1.5739,0.000270,89.60,29
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,1.750,0.2477,185535,1.5526,0.000279,89.47,29
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,2.000,0.2831,183275,1.5337,0.000288,89.30,29
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,2.500,0.3538,178710,1.4955,0.000308,89.01,29
clic_9466a908d088d32ee73f04116c40e48c.png,0.5,3.000,0.4246,174765,1.4625,0.000329,88.62,29
clic_9466a908d088d32ee73f04116c40e48c.png,1,0.250,0.0354,122309,1.0235,0.000527,86.52,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,0.500,0.0708,120031,1.0044,0.000544,86.25,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,0.750,0.1061,117878,0.9864,0.000565,85.98,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,1.000,0.1415,115903,0.9699,0.000587,85.72,28
clic_9466a908d088d32ee73f04116c40e48c.png,1,1.250,0.1769,114169,0.9554,0.000611,85.38,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,1.500,0.2123,112299,0.9397,0.000635,85.05,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,1.750,0.2477,110567,0.9252,0.000661,84.71,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,2.000,0.2831,108984,0.9120,0.000688,84.41,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,2.500,0.3538,106001,0.8870,0.000745,83.76,27
clic_9466a908d088d32ee73f04116c40e48c.png,1,3.000,0.4246,103228,0.8638,0.000805,83.07,27
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,0.250,0.0388,94723,0.7927,0.000829,83.21,30
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,0.500,0.0776,92739,0.7761,0.000860,82.78,27
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,0.750,0.1164,90921,0.7608,0.000897,82.35,26
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,1.000,0.1553,89360,0.7478,0.000936,81.99,26
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,1.250,0.1941,87745,0.7343,0.000981,81.55,26
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,1.500,0.2329,86278,0.7220,0.001024,81.16,26
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,1.750,0.2717,84955,0.7109,0.001072,80.73,27
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,2.000,0.3105,83594,0.6995,0.001121,80.23,26
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,2.500,0.3881,81135,0.6790,0.001226,79.31,26
clic_9466a908d088d32ee73f04116c40e48c.png,1.5,3.000,0.4658,78758,0.6591,0.001335,78.38,26
clic_9466a908d088d32ee73f04116c40e48c.png,2,0.250,0.0436,79549,0.6657,0.001178,79.71,26
clic_9466a908d088d32ee73f04116c40e48c.png,2,0.500,0.0871,77793,0.6510,0.001229,79.20,27
clic_9466a908d088d32ee73f04116c40e48c.png,2,0.750,0.1307,76181,0.6375,0.001283,78.75,26
clic_9466a908d088d32ee73f04116c40e48c.png,2,1.000,0.1742,74616,0.6244,0.001344,78.24,26
clic_9466a908d088d32ee73f04116c40e48c.png,2,1.250,0.2178,73229,0.6128,0.001403,77.79,27
clic_9466a908d088d32ee73f04116c40e48c.png,2,1.500,0.2613,71984,0.6024,0.001470,77.28,26
clic_9466a908d088d32ee73f04116c40e48c.png,2,1.750,0.3049,70685,0.5915,0.001544,76.71,27
clic_9466a908d088d32ee73f04116c40e48c.png,2,2.000,0.3485,69544,0.5820,0.001616,76.17,26
clic_9466a908d088d32ee73f04116c40e48c.png,2,2.500,0.4356,67313,0.5633,0.001772,75.13,26
clic_9466a908d088d32ee73f04116c40e48c.png,2,3.000,0.5227,65378,0.5471,0.001924,74.01,28
clic_9466a908d088d32ee73f04116c40e48c.png,3,0.250,0.0536,63488,0.5313,0.001839,74.09,25
clic_9466a908d088d32ee73f04116c40e48c.png,3,0.500,0.1073,62003,0.5189,0.001916,73.57,26
clic_9466a908d088d32ee73f04116c40e48c.png,3,0.750,0.1609,60667,0.5077,0.002006,72.99,26
clic_9466a908d088d32ee73f04116c40e48c.png,3,1.000,0.2145,59425,0.4973,0.002117,72.34,26
clic_9466a908d088d32ee73f04116c40e48c.png,3,1.250,0.2682,58284,0.4877,0.002228,71.67,28
clic_9466a908d088d32ee73f04116c40e48c.png,3,1.500,0.3218,57262,0.4792,0.002341,71.03,25
clic_9466a908d088d32ee73f04116c40e48c.png,3,1.750,0.3755,56324,0.4713,0.002453,70.38,26
clic_9466a908d088d32ee73f04116c40e48c.png,3,2.000,0.4291,55405,0.4636,0.002571,69.73,25
clic_9466a908d088d32ee73f04116c40e48c.png,3,2.500,0.5364,53817,0.4504,0.002779,68.57,26
clic_9466a908d088d32ee73f04116c40e48c.png,3,3.000,0.6436,52441,0.4388,0.002985,67.49,27
clic_a10ae819a2d24873079c93346200cab3.png,0.5,0.250,0.0752,580303,4.8399,0.000169,91.50,38
clic_a10ae819a2d24873079c93346200cab3.png,0.5,0.500,0.1505,566493,4.7247,0.000181,91.09,38
clic_a10ae819a2d24873079c93346200cab3.png,0.5,0.750,0.2257,553886,4.6196,0.000195,90.61,36
clic_a10ae819a2d24873079c93346200cab3.png,0.5,1.000,0.3010,542430,4.5240,0.000209,90.20,38
clic_a10ae819a2d24873079c93346200cab3.png,0.5,1.250,0.3762,531036,4.4290,0.000225,89.79,36
clic_a10ae819a2d24873079c93346200cab3.png,0.5,1.500,0.4515,520492,4.3411,0.000242,89.35,36
clic_a10ae819a2d24873079c93346200cab3.png,0.5,1.750,0.5267,510537,4.2580,0.000262,88.97,35
clic_a10ae819a2d24873079c93346200cab3.png,0.5,2.000,0.6019,500696,4.1759,0.000281,88.46,35
clic_a10ae819a2d24873079c93346200cab3.png,0.5,2.500,0.7524,481343,4.0145,0.000324,87.66,35
clic_a10ae819a2d24873079c93346200cab3.png,0.5,3.000,0.9029,464618,3.8750,0.000370,86.92,36
clic_a10ae819a2d24873079c93346200cab3.png,1,0.250,0.0752,378292,3.1551,0.000482,86.93,34
clic_a10ae819a2d24873079c93346200cab3.png,1,0.500,0.1505,367310,3.0635,0.000516,86.17,35
clic_a10ae819a2d24873079c93346200cab3.png,1,0.750,0.2257,356827,2.9760,0.000555,85.42,33
clic_a10ae819a2d24873079c93346200cab3.png,1,1.000,0.3010,346585,2.8906,0.000600,84.73,33
clic_a10ae819a2d24873079c93346200cab3.png,1,1.250,0.3762,337409,2.8141,0.000649,84.11,33
clic_a10ae819a2d24873079c93346200cab3.png,1,1.500,0.4515,328695,2.7414,0.000703,83.43,33
clic_a10ae819a2d24873079c93346200cab3.png,1,1.750,0.5267,320265,2.6711,0.000761,82.68,32
clic_a10ae819a2d24873079c93346200cab3.png,1,2.000,0.6019,312313,2.6048,0.000822,82.03,32
clic_a10ae819a2d24873079c93346200cab3.png,1,2.500,0.7524,298030,2.4857,0.000945,80.71,31
clic_a10ae819a2d24873079c93346200cab3.png,1,3.000,0.9029,285075,2.3776,0.001076,79.42,31
clic_a10ae819a2d24873079c93346200cab3.png,1.5,0.250,0.0771,294553,2.4567,0.000845,83.08,32
clic_a10ae819a2d24873079c93346200cab3.png,1.5,0.500,0.1543,284828,2.3755,0.000903,82.31,32
clic_a10ae819a2d24873079c93346200cab3.png,1.5,0.750,0.2314,275645,2.2990,0.000974,81.38,31
clic_a10ae819a2d24873079c93346200cab3.png,1.5,1.000,0.3085,267111,2.2278,0.001052,80.52,32
clic_a10ae819a2d24873079c93346200cab3.png,1.5,1.250,0.3857,259059,2.1606,0.001140,79.63,31
clic_a10ae819a2d24873079c93346200cab3.png,1.5,1.500,0.4628,251773,2.0999,0.001234,78.70,31
clic_a10ae819a2d24873079c93346200cab3.png,1.5,1.750,0.5399,244942,2.0429,0.001332,77.76,30
clic_a10ae819a2d24873079c93346200cab3.png,1.5,2.000,0.6171,238518,1.9893,0.001435,76.90,30
clic_a10ae819a2d24873079c93346200cab3.png,1.5,2.500,0.7713,226808,1.8916,0.001643,75.26,30
clic_a10ae819a2d24873079c93346200cab3.png,1.5,3.000,0.9256,216111,1.8024,0.001870,73.68,30
clic_a10ae819a2d24873079c93346200cab3.png,2,0.250,0.0797,249239,2.0787,0.001189,80.13,32
clic_a10ae819a2d24873079c93346200cab3.png,2,0.500,0.1595,240766,2.0081,0.001274,79.21,31
clic_a10ae819a2d24873079c93346200cab3.png,2,0.750,0.2392,232410,1.9384,0.001374,78.25,30
clic_a10ae819a2d24873079c93346200cab3.png,2,1.000,0.3189,224577,1.8730,0.001488,77.21,30
clic_a10ae819a2d24873079c93346200cab3.png,2,1.250,0.3987,217852,1.8169,0.001605,76.26,30
clic_a10ae819a2d24873079c93346200cab3.png,2,1.500,0.4784,211445,1.7635,0.001738,75.20,29
clic_a10ae819a2d24873079c93346200cab3.png,2,1.750,0.5582,205572,1.7145,0.001873,74.27,29
clic_a10ae819a2d24873079c93346200cab3.png,2,2.000,0.6379,199783,1.6662,0.002014,73.17,29
clic_a10ae819a2d24873079c93346200cab3.png,2,2.500,0.7974,189318,1.5790,0.002307,71.37,29
clic_a10ae819a2d24873079c93346200cab3.png,2,3.000,0.9568,180183,1.5028,0.002605,69.70,28
clic_a10ae819a2d24873079c93346200cab3.png,3,0.250,0.0853,197540,1.6475,0.001882,75.23,30
clic_a10ae819a2d24873079c93346200cab3.png,3,0.500,0.1705,190439,1.5883,0.002011,74.22,29
clic_a10ae819a2d24873079c93346200cab3.png,3,0.750,0.2558,184258,1.5368,0.002167,73.02,29
clic_a10ae819a2d24873079c93346200cab3.png,3,1.000,0.3410,177932,1.4840,0.002346,71.86,29
clic_a10ae819a2d24873079c93346200cab3.png,3,1.250,0.4263,172438,1.4382,0.002534,70.67,29
clic_a10ae819a2d24873079c93346200cab3.png,3,1.500,0.5115,167318,1.3955,0.002730,69.51,28
clic_a10ae819a2d24873079c93346200cab3.png,3,1.750,0.5968,162470,1.3550,0.002933,68.42,28
clic_a10ae819a2d24873079c93346200cab3.png,3,2.000,0.6821,157971,1.3175,0.003143,67.27,28
clic_a10ae819a2d24873079c93346200cab3.png,3,2.500,0.8526,149629,1.2479,0.003579,65.04,28
clic_a10ae819a2d24873079c93346200cab3.png,3,3.000,1.0231,142023,1.1845,0.004025,62.93,28
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,0.250,0.0925,682748,5.6896,0.000327,88.53,40
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,0.500,0.1850,662423,5.5202,0.000354,87.49,39
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,0.750,0.2775,642370,5.3531,0.000388,86.56,39
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,1.000,0.3699,624886,5.2074,0.000428,85.63,39
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,1.250,0.4624,608332,5.0694,0.000468,84.80,37
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,1.500,0.5549,591888,4.9324,0.000512,83.98,39
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,1.750,0.6474,575684,4.7974,0.000560,83.16,37
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,2.000,0.7399,561148,4.6762,0.000607,82.40,36
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,2.500,0.9249,534996,4.4583,0.000706,80.87,37
clic_a36713f1943dac6bc74dea50cadaee6f.png,0.5,3.000,1.1098,510195,4.2516,0.000811,79.44,35
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,0.250,0.0925,436054,3.6338,0.000883,81.53,35
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,0.500,0.1850,417476,3.4790,0.000965,80.07,34
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,0.750,0.2775,400160,3.3347,0.001053,78.79,34
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,1.000,0.3699,384535,3.2045,0.001152,77.40,33
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,1.250,0.4624,370281,3.0857,0.001262,76.05,34
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,1.500,0.5549,355723,2.9644,0.001375,74.70,33
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,1.750,0.6474,342748,2.8562,0.001490,73.34,32
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,2.000,0.7399,330748,2.7562,0.001613,72.16,31
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,2.500,0.9249,310227,2.5852,0.001854,70.10,32
clic_a36713f1943dac6bc74dea50cadaee6f.png,1,3.000,1.1098,291354,2.4280,0.002109,68.21,31
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,0.250,0.0933,334303,2.7859,0.001434,76.58,33
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,0.500,0.1866,318879,2.6573,0.001561,74.82,33
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,0.750,0.2799,304582,2.5382,0.001710,73.21,32
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,1.000,0.3732,292019,2.4335,0.001868,71.56,32
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,1.250,0.4665,280390,2.3366,0.002037,69.99,31
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,1.500,0.5597,269661,2.2472,0.002208,68.55,31
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,1.750,0.6530,259360,2.1613,0.002377,67.23,31
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,2.000,0.7463,250274,2.0856,0.002561,66.02,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,2.500,0.9329,233622,1.9468,0.002936,63.66,31
clic_a36713f1943dac6bc74dea50cadaee6f.png,1.5,3.000,1.1195,219324,1.8277,0.003343,61.44,29
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,0.250,0.0945,281332,2.3444,0.001971,72.28,32
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,0.500,0.1890,268402,2.2367,0.002137,70.37,32
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,0.750,0.2835,256454,2.1371,0.002322,68.67,31
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,1.000,0.3779,246118,2.0510,0.002519,67.08,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,1.250,0.4724,236464,1.9705,0.002723,65.56,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,1.500,0.5669,227654,1.8971,0.002931,64.10,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,1.750,0.6614,219015,1.8251,0.003151,62.75,29
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,2.000,0.7559,211096,1.7591,0.003382,61.37,29
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,2.500,0.9449,196842,1.6403,0.003860,58.99,29
clic_a36713f1943dac6bc74dea50cadaee6f.png,2,3.000,1.1338,184889,1.5407,0.004353,56.73,28
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,0.250,0.0973,222415,1.8535,0.002886,66.38,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,0.500,0.1946,213913,1.7826,0.003116,64.21,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,0.750,0.2919,205375,1.7115,0.003358,62.60,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,1.000,0.3892,197870,1.6489,0.003618,61.07,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,1.250,0.4865,191018,1.5918,0.003892,59.42,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,1.500,0.5838,184476,1.5373,0.004180,58.10,29
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,1.750,0.6812,178188,1.4849,0.004479,56.80,29
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,2.000,0.7785,172216,1.4351,0.004784,55.43,28
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,2.500,0.9731,161605,1.3467,0.005403,52.87,30
clic_a36713f1943dac6bc74dea50cadaee6f.png,3,3.000,1.1677,152603,1.2717,0.006033,50.55,28
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,0.250,0.0348,111301,2.0843,0.000212,89.75,11
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,0.500,0.0696,108558,2.0329,0.000224,89.14,12
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,0.750,0.1043,105737,1.9801,0.000237,88.63,13
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,1.000,0.1391,103139,1.9314,0.000251,88.11,13
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,1.250,0.1739,100787,1.8874,0.000266,87.66,12
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,1.500,0.2087,98635,1.8471,0.000281,87.21,12
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,1.750,0.2435,96648,1.8099,0.000297,86.78,12
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,2.000,0.2783,94704,1.7735,0.000314,86.41,12
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,2.500,0.3478,91047,1.7050,0.000350,85.47,11
clic_aed95e005df28e790519eefb6eb1e565.png,0.5,3.000,0.4174,87491,1.6384,0.000389,84.81,12
clic_aed95e005df28e790519eefb6eb1e565.png,1,0.250,0.0348,65407,1.2249,0.000510,84.47,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,0.500,0.0696,63191,1.1834,0.000543,83.64,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,0.750,0.1043,61224,1.1465,0.000580,82.93,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,1.000,0.1391,59460,1.1135,0.000621,82.41,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,1.250,0.1739,57708,1.0807,0.000665,81.71,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,1.500,0.2087,56106,1.0507,0.000713,81.04,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,1.750,0.2435,54663,1.0237,0.000756,80.42,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,2.000,0.2783,53213,0.9965,0.000810,79.63,11
clic_aed95e005df28e790519eefb6eb1e565.png,1,2.500,0.3478,50669,0.9489,0.000920,78.28,10
clic_aed95e005df28e790519eefb6eb1e565.png,1,3.000,0.4174,48442,0.9072,0.001033,76.97,10
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,0.250,0.0381,49840,0.9333,0.000782,80.78,11
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,0.500,0.0763,48031,0.8995,0.000844,79.94,11
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,0.750,0.1144,46479,0.8704,0.000911,79.11,11
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,1.000,0.1526,45077,0.8441,0.000984,78.18,11
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,1.250,0.1907,43687,0.8181,0.001066,77.26,10
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,1.500,0.2289,42394,0.7939,0.001143,76.36,10
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,1.750,0.2670,41188,0.7713,0.001229,75.45,10
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,2.000,0.3052,40063,0.7502,0.001313,74.62,10
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,2.500,0.3814,38067,0.7129,0.001487,73.20,10
clic_aed95e005df28e790519eefb6eb1e565.png,1.5,3.000,0.4577,36306,0.6799,0.001672,71.74,11
clic_aed95e005df28e790519eefb6eb1e565.png,2,0.250,0.0428,41656,0.7801,0.001078,77.81,11
clic_aed95e005df28e790519eefb6eb1e565.png,2,0.500,0.0856,40114,0.7512,0.001165,76.79,11
clic_aed95e005df28e790519eefb6eb1e565.png,2,0.750,0.1284,38790,0.7264,0.001259,75.80,10
clic_aed95e005df28e790519eefb6eb1e565.png,2,1.000,0.1712,37467,0.7016,0.001362,74.63,10
clic_aed95e005df28e790519eefb6eb1e565.png,2,1.250,0.2139,36281,0.6794,0.001468,73.71,10
clic_aed95e005df28e790519eefb6eb1e565.png,2,1.500,0.2567,35208,0.6593,0.001574,72.88,10
clic_aed95e005df28e790519eefb6eb1e565.png,2,1.750,0.2995,34174,0.6400,0.001689,71.96,10
clic_aed95e005df28e790519eefb6eb1e565.png,2,2.000,0.3423,33301,0.6236,0.001792,71.13,10
clic_aed95e005df28e790519eefb6eb1e565.png,2,2.500,0.4279,31557,0.5910,0.002035,69.33,10
clic_aed95e005df28e790519eefb6eb1e565.png,2,3.000,0.5135,30162,0.5648,0.002268,67.73,10
clic_aed95e005df28e790519eefb6eb1e565.png,3,0.250,0.0527,32739,0.6131,0.001655,73.02,10
clic_aed95e005df28e790519eefb6eb1e565.png,3,0.500,0.1053,31546,0.5907,0.001782,71.90,10
